bdt_1,1,0,http://www.wikidata.org/entity/Q7432
bdt_1,1,1,http://www.wikidata.org/entity/Q1307515
bdt_1,1,2,http://www.wikidata.org/entity/Q17301436
bdt_1,1,3,http://www.wikidata.org/entity/Q15346862
bdt_1,1,4,http://www.wikidata.org/entity/Q17296595
bdt_1,1,5,http://www.wikidata.org/entity/Q15312587
bdt_1,1,6,http://www.wikidata.org/entity/Q15327455
bdt_2,1,0,http://www.wikidata.org/entity/Q19858692
bdt_2,1,1,http://www.wikidata.org/entity/Q10876
bdt_2,1,2,http://www.wikidata.org/entity/Q10876
bdt_2,1,3,http://www.wikidata.org/entity/Q10876
bdt_2,1,4,http://www.wikidata.org/entity/Q10876
bdt_2,1,7,http://www.wikidata.org/entity/Q10876
bdt_2,3,0,http://www.wikidata.org/entity/Q38348
bdt_2,3,1,http://www.wikidata.org/entity/Q130914
bdt_2,3,2,http://www.wikidata.org/entity/Q130914
bdt_2,3,3,http://www.wikidata.org/entity/Q130914
bdt_2,3,4,http://www.wikidata.org/entity/Q130914
bdt_2,3,5,http://www.wikidata.org/entity/Q130914
bdt_3,4,0,"http://www.wikidata.org/entity/Q47018901,http://www.wikidata.org/entity/Q5151"
bdt_3,4,1,http://www.wikidata.org/entity/Q123
bdt_3,4,2,http://www.wikidata.org/entity/Q121
bdt_3,4,3,http://www.wikidata.org/entity/Q122
bdt_3,4,4,http://www.wikidata.org/entity/Q123
bdt_3,4,5,http://www.wikidata.org/entity/Q121
bdt_3,4,6,http://www.wikidata.org/entity/Q123
bdt_4,4,0,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
bdt_4,4,1,http://www.wikidata.org/entity/Q2002
bdt_4,4,2,http://www.wikidata.org/entity/Q2002
bdt_4,4,3,http://www.wikidata.org/entity/Q2002
bdt_4,4,4,http://www.wikidata.org/entity/Q25245
bdt_4,4,5,http://www.wikidata.org/entity/Q2002
bdt_4,4,6,http://www.wikidata.org/entity/Q2002
